,STATE/UT,DISTRICT,Year,Cyber Blackmailing and Threatening ,Cyber Pornography,Cyber Stalking and Bullying,Defamation and Morphing,Fake Profile,Other Crimes 
5751,UTTAR PRADESH,GAUTAMBUDH NAGAR,2014,22,49,25,19,53,68
5752,UTTAR PRADESH,GHAZIABAD,2014,30,138,39,30,83,202
5753,UTTAR PRADESH,GHAZIPUR,2014,6,22,33,17,15,64
5754,UTTAR PRADESH,GONDA,2014,27,44,43,39,10,12
5755,UTTAR PRADESH,GORAKHPUR,2014,46,117,43,30,43,216
5756,UTTAR PRADESH,HAMIRPUR,2014,9,19,13,13,5,10
5757,UTTAR PRADESH,HARDOI,2014,42,60,50,67,30,68
5758,UTTAR PRADESH,HATHRAS,2014,17,37,27,43,18,92
5759,UTTAR PRADESH,J.P.NAGAR,2014,20,34,16,26,37,40
5760,UTTAR PRADESH,JALAUN,2014,6,30,37,34,24,47
5761,UTTAR PRADESH,JAUNPUR,2014,19,41,44,38,39,161
5762,UTTAR PRADESH,JHANSI,2014,7,18,26,24,46,11
5763,UTTAR PRADESH,KANNAUJ,2014,11,36,31,27,9,91
5764,UTTAR PRADESH,KANPUR DEHAT,2014,26,56,31,64,24,185
5765,UTTAR PRADESH,KANPUR NAGAR,2014,72,227,86,136,578,632
5766,UTTAR PRADESH,KANSHIRAM NAGAR,2014,19,29,30,31,5,31
5767,UTTAR PRADESH,KAUSHAMBI,2014,26,42,26,59,12,117
5768,UTTAR PRADESH,KHIRI,2014,58,91,48,74,29,88
5769,UTTAR PRADESH,KUSHI NAGAR,2014,6,14,14,8,6,24
5770,UTTAR PRADESH,LALITPUR,2014,16,9,10,11,14,40
5771,UTTAR PRADESH,LUCKNOW,2014,82,331,62,226,340,778
5772,UTTAR PRADESH,MAHARAJGANJ,2014,17,26,14,12,14,37
5773,UTTAR PRADESH,MAHOBA,2014,12,21,17,24,15,30
5774,UTTAR PRADESH,MAINPURI,2014,9,65,38,20,9,40
5775,UTTAR PRADESH,MATHURA,2014,24,62,31,64,65,222
5776,UTTAR PRADESH,MAU,2014,19,44,12,29,44,74
5777,UTTAR PRADESH,MEERUT,2014,50,123,37,73,165,326
5778,UTTAR PRADESH,MIRZAPUR,2014,19,19,24,16,6,133
5779,UTTAR PRADESH,MORADABAD,2014,75,163,38,117,114,139
5780,UTTAR PRADESH,MUZAFFARNAGAR,2014,40,112,28,39,74,258
5781,UTTAR PRADESH,PILIBHIT,2014,41,100,35,90,10,359
5782,UTTAR PRADESH,PRATAPGARH,2014,33,83,32,52,18,155
5783,UTTAR PRADESH,RAIBAREILLY,2014,38,51,33,43,44,90
5784,UTTAR PRADESH,RAMPUR,2014,46,83,21,46,17,4
5785,UTTAR PRADESH,SAHARANPUR,2014,8,25,23,23,66,153
5786,UTTAR PRADESH,SANT KABIRNAGAR,2014,9,40,7,5,18,12
5787,UTTAR PRADESH,SHAHJAHANPUR,2014,68,94,68,80,25,10
5788,UTTAR PRADESH,SHRAWASTI,2014,6,15,6,13,2,4
5789,UTTAR PRADESH,SIDHARTHNAGAR,2014,12,30,16,30,20,30
5790,UTTAR PRADESH,SITAPUR,2014,53,129,77,47,21,110
5791,UTTAR PRADESH,SONBHADRA,2014,26,24,20,38,37,30
5792,UTTAR PRADESH,ST.RAVIDASNAGAR,2014,2,9,11,2,6,16
5793,UTTAR PRADESH,SULTANPUR,2014,25,49,12,26,19,43
5794,UTTAR PRADESH,UNNAO,2014,36,69,52,50,26,61
5795,UTTAR PRADESH,VARANASI,2014,12,38,36,14,98,183
5796,UTTAR PRADESH,TOTAL,2014,1871,4439,2237,2955,3374,8312
5797,UTTARAKHAND,ALMORA,2014,2,7,8,5,3,9
5798,UTTARAKHAND,BAGESHWAR,2014,2,1,2,3,4,2
5799,UTTARAKHAND,CHAMOLI,2014,2,1,1,3,0,3
5800,UTTARAKHAND,CHAMPAWAT,2014,2,4,3,0,3,5
5801,UTTARAKHAND,DEHRADUN,2014,20,65,9,24,128,85
5802,UTTARAKHAND,HARIDWAR,2014,24,47,18,29,122,138
5803,UTTARAKHAND,NAINITAL,2014,9,22,10,5,26,21
5804,UTTARAKHAND,PAURI GARHWAL,2014,0,3,5,3,6,6
5805,UTTARAKHAND,PITHORAGARH,2014,0,0,3,6,0,11
5806,UTTARAKHAND,RUDRA PRAYAG,2014,0,0,0,0,2,0
5807,UTTARAKHAND,TEHRI GARHWAL,2014,3,3,2,4,8,8
5808,UTTARAKHAND,UDHAMSINGH NAGAR,2014,22,64,11,34,0,51
5809,UTTARAKHAND,UTTARKASHI,2014,1,5,1,4,4,1
5810,UTTARAKHAND,TOTAL,2014,87,222,73,120,306,340
5811,WEST BENGAL,24 PARGANAS NORTH,2014,192,215,67,209,5,1946
5812,WEST BENGAL,24 PARGANAS SOUTH,2014,308,275,53,192,0,2551
5813,WEST BENGAL,ASANSOL,2014,20,12,9,20,0,166
5814,WEST BENGAL,BANKURA,2014,46,18,20,45,1,170
5815,WEST BENGAL,BIRBHUM,2014,58,27,26,67,0,289
5816,WEST BENGAL,BURDWAN,2014,61,28,24,107,2,507
5817,WEST BENGAL,COOCHBEHAR,2014,141,92,17,148,0,367
5818,WEST BENGAL,DAKSHIN DINAJPUR,2014,47,36,8,78,0,206
5819,WEST BENGAL,DARJEELING,2014,47,40,5,60,0,135
5820,WEST BENGAL,HOOGHLY,2014,54,50,17,19,0,567
5821,WEST BENGAL,HOWRAH,2014,46,89,20,63,0,595
5822,WEST BENGAL,HOWRAH G.R.P.,2014,0,2,0,5,0,0
5823,WEST BENGAL,JALPAIGURI,2014,334,239,18,376,0,1062
5824,WEST BENGAL,KHARAGPUR G.R.P.,2014,0,0,0,1,0,0
5825,WEST BENGAL,KOLKATA,2014,35,92,12,211,81,405
5826,WEST BENGAL,MALDA,2014,130,57,12,83,0,401
5827,WEST BENGAL,MURSHIDABAD,2014,308,165,34,184,3,1441
5828,WEST BENGAL,NADIA,2014,178,204,46,296,2,1186
5829,WEST BENGAL,PASCHIM MIDNAPUR,2014,56,57,20,58,0,582
5830,WEST BENGAL,PURAB MIDNAPUR,2014,60,117,28,45,0,613
5831,WEST BENGAL,PURULIA,2014,61,23,4,63,0,193
5832,WEST BENGAL,SEALDAH G.R.P.,2014,2,3,0,1,0,0
5833,WEST BENGAL,SILIGURI G.R.P.,2014,1,6,0,2,0,1
5834,WEST BENGAL,UTTAR DINAJPUR,2014,78,60,11,63,0,280
5835,WEST BENGAL,TOTAL,2014,2263,1907,451,2396,94,13663
5836,A & N ISLANDS,ANDAMAN,2014,12,13,2,24,3,25
5837,A & N ISLANDS,NICOBAR,2014,0,0,0,0,0,1
5838,A & N ISLANDS,TOTAL,2014,12,13,2,24,3,26
5839,CHANDIGARH,CHANDIGARH,2014,20,42,3,19,2,49
5840,CHANDIGARH,TOTAL,2014,20,42,3,19,2,49
5841,D & N HAVELI,D and N HAVELI,2014,6,11,0,4,0,4
5842,D & N HAVELI,TOTAL,2014,6,11,0,4,0,4
5843,DAMAN & DIU,DAMAN,2014,0,0,0,2,0,0
5844,DAMAN & DIU,DIU,2014,0,1,0,0,1,5
5845,DAMAN & DIU,TOTAL,2014,0,1,0,2,1,5
5846,DELHI,CAW,2014,0,0,0,1,0,104
5847,DELHI,CENTRAL,2014,30,61,6,38,12,81
5848,DELHI,CRIME BRANCH,2014,0,0,0,0,0,0
5849,DELHI,DELHI UT TOTAL,2014,466,1136,129,611,130,1387
5850,DELHI,EAST,2014,73,125,21,93,14,184
5851,DELHI,EOW,2014,0,0,0,0,2,0
5852,DELHI,GRP(RLY),2014,0,5,1,1,0,1
5853,DELHI,IGI AIRPORT,2014,0,0,0,2,0,0
5854,DELHI,NEW DELHI,2014,3,14,1,18,3,9
5855,DELHI,NORTH,2014,20,61,4,35,9,79
5856,DELHI,NORTH-EAST,2014,32,169,17,77,23,172
5857,DELHI,NORTH-WEST,2014,59,103,12,48,8,82
5858,DELHI,OUTER,2014,59,252,21,48,5,162
5859,DELHI,SOUTH,2014,37,51,8,52,16,76
5860,DELHI,SOUTH-EAST,2014,61,123,15,82,25,156
5861,DELHI,SOUTH-WEST,2014,38,66,9,39,7,109
5862,DELHI,STF,2014,0,0,0,0,0,0
5863,DELHI,WEST,2014,54,106,14,77,6,172
5864,LAKSHADWEEP,LAKSHADWEEP,2014,2,1,0,0,0,1
5865,LAKSHADWEEP,TOTAL,2014,2,1,0,0,0,1
5866,PUDUCHERRY,KARAIKAL,2014,1,1,0,25,4,2
5867,PUDUCHERRY,PUDUCHERRY,2014,7,8,2,40,17,10
5868,PUDUCHERRY,TOTAL,2014,8,9,2,65,21,12
5869,ANDHRA PRADESH,ADILABAD,2015,67,56,13,192,163,428
5870,ANDHRA PRADESH,ANANTAPUR,2015,22,60,14,157,13,143
5871,ANDHRA PRADESH,CHITTOOR,2015,33,46,19,120,268,333
5872,ANDHRA PRADESH,CUDDAPAH,2015,27,47,17,165,52,124
5873,ANDHRA PRADESH,CYBERABAD,2015,82,113,46,173,155,991
5874,ANDHRA PRADESH,EAST GODAVARI,2015,47,60,23,196,178,440
5875,ANDHRA PRADESH,GUNTAKAL RLY.,2015,0,0,0,3,1,0
5876,ANDHRA PRADESH,GUNTUR,2015,40,62,26,340,451,720
5877,ANDHRA PRADESH,HYDERABAD CITY,2015,47,55,36,295,63,1363
5878,ANDHRA PRADESH,KARIMNAGAR,2015,48,106,40,292,234,635
5879,ANDHRA PRADESH,KHAMMAM,2015,98,96,18,205,152,519
5880,ANDHRA PRADESH,KRISHNA,2015,43,35,14,297,130,402
5881,ANDHRA PRADESH,KURNOOL,2015,31,73,17,398,365,239
5882,ANDHRA PRADESH,MAHABOOBNAGAR,2015,74,101,24,215,75,299
5883,ANDHRA PRADESH,MEDAK,2015,46,51,27,118,58,368
5884,ANDHRA PRADESH,NALGONDA,2015,77,75,41,254,205,364
5885,ANDHRA PRADESH,NELLORE,2015,32,48,3,287,128,305
5886,ANDHRA PRADESH,NIZAMABAD,2015,27,41,19,79,75,518
5887,ANDHRA PRADESH,PRAKASHAM,2015,27,44,14,197,51,248
5888,ANDHRA PRADESH,RANGA REDDY,2015,26,20,20,44,25,108
5889,ANDHRA PRADESH,SECUNDERABAD RLY.,2015,0,0,0,3,0,0
5890,ANDHRA PRADESH,SRIKAKULAM,2015,21,20,6,67,44,211
5891,ANDHRA PRADESH,VIJAYAWADA CITY,2015,23,53,17,177,198,433
5892,ANDHRA PRADESH,VIJAYAWADA RLY.,2015,0,0,0,0,0,0
5893,ANDHRA PRADESH,VISAKHA RURAL,2015,14,7,8,57,56,167
5894,ANDHRA PRADESH,VISAKHAPATNAM,2015,39,26,13,95,54,481
5895,ANDHRA PRADESH,VIZIANAGARAM,2015,13,12,8,103,105,297
5896,ANDHRA PRADESH,WARANGAL,2015,70,130,49,234,25,432
5897,ANDHRA PRADESH,WEST GODAVARI,2015,114,89,14,384,196,729
5898,ANDHRA PRADESH,TOTAL,2015,1188,1526,546,5147,3520,11297
5899,ARUNACHAL PRADESH,ANJAW,2015,0,0,0,0,0,0
5900,ARUNACHAL PRADESH,CHANGLANG,2015,8,6,0,3,0,4
5901,ARUNACHAL PRADESH,DIBANG VALLEY,2015,3,4,0,2,0,1
5902,ARUNACHAL PRADESH,K/KUMEY,2015,5,0,0,0,0,0
5903,ARUNACHAL PRADESH,KAMENG EAST,2015,3,3,0,1,0,0
5904,ARUNACHAL PRADESH,KAMENG WEST,2015,1,0,0,5,0,1
5905,ARUNACHAL PRADESH,LOHIT,2015,8,2,0,5,0,0
5906,ARUNACHAL PRADESH,PAPUM PARE,2015,11,3,0,10,6,1
5907,ARUNACHAL PRADESH,SIANG EAST,2015,9,3,0,6,0,1
5908,ARUNACHAL PRADESH,SIANG UPPER,2015,2,0,0,1,0,0
5909,ARUNACHAL PRADESH,SIANG WEST,2015,5,4,0,6,0,4
5910,ARUNACHAL PRADESH,SUBANSIRI LOWER,2015,2,1,0,8,0,0
5911,ARUNACHAL PRADESH,SUBANSIRI UPPER,2015,1,1,0,5,0,1
5912,ARUNACHAL PRADESH,TAWANG,2015,0,0,0,0,0,0
5913,ARUNACHAL PRADESH,TIRAP,2015,1,1,0,6,0,0
5914,ARUNACHAL PRADESH,UPPER DIBANG VALLEY,2015,0,0,0,0,0,0
5915,ARUNACHAL PRADESH,TOTAL,2015,59,28,0,58,6,13
5916,ASSAM,BARPETA,2015,123,98,29,130,0,206
5917,ASSAM,BASKA,2015,18,23,3,8,0,25
5918,ASSAM,BONGAIGAON,2015,54,53,4,5,0,118
5919,ASSAM,C.I.D.,2015,0,0,0,0,0,0
5920,ASSAM,CACHAR,2015,70,131,23,29,1,479
5921,ASSAM,CHIRANG,2015,35,51,1,1,0,51
5922,ASSAM,DARRANG,2015,80,96,7,139,0,236
5923,ASSAM,DHEMAJI,2015,62,63,1,42,0,110
5924,ASSAM,DHUBRI,2015,150,147,20,154,2,375
5925,ASSAM,DIBRUGARH,2015,46,6,3,44,0,92
5926,ASSAM,G.R.P.,2015,0,0,0,0,0,0
5927,ASSAM,GOALPARA,2015,90,89,2,2,0,252
5928,ASSAM,GOLAGHAT,2015,35,97,0,46,0,108
5929,ASSAM,GUWAHATI CITY,2015,54,231,9,162,0,321
5930,ASSAM,HAILAKANDI,2015,45,44,8,12,0,81
5931,ASSAM,JORHAT,2015,36,40,1,53,0,116
5932,ASSAM,KAMRUP,2015,57,108,3,35,0,108
5933,ASSAM,KARBI ANGLONG,2015,17,14,0,9,0,23
5934,ASSAM,KARIMGANJ,2015,26,36,12,9,0,106
5935,ASSAM,KOKRAJHAR,2015,44,35,1,26,0,70
5936,ASSAM,LAKHIMPUR,2015,54,97,3,42,0,187
5937,ASSAM,MORIGAON,2015,88,69,3,60,0,98
5938,ASSAM,N.C.HILLS,2015,3,6,0,4,0,3
5939,ASSAM,NAGAON,2015,162,221,12,134,7,655
5940,ASSAM,NALBARI,2015,31,48,6,76,0,73
5941,ASSAM,R.P.O.,2015,7,0,0,0,0,0
5942,ASSAM,SIBSAGAR,2015,71,0,4,52,0,149
5943,ASSAM,SONITPUR,2015,89,169,11,38,0,246
5944,ASSAM,TINSUKIA,2015,58,87,2,8,0,62
5945,ASSAM,UDALGURI,2015,26,33,2,22,0,48
5946,ASSAM,TOTAL,2015,1631,2092,170,1342,10,4398
5947,BIHAR,ARARIA,2015,28,50,21,4,0,18
5948,BIHAR,ARWAL,2015,2,10,10,9,0,6
5949,BIHAR,AURANGABAD,2015,19,53,37,16,0,46
5950,BIHAR,BAGAHA,2015,8,34,14,44,0,13
5951,BIHAR,BANKA,2015,31,45,19,4,1,24
5952,BIHAR,BEGUSARAI,2015,12,39,46,10,0,47
5953,BIHAR,BETTIAH,2015,22,76,37,3,0,38
5954,BIHAR,BHABHUA,2015,4,25,19,0,0,16
5955,BIHAR,BHAGALPUR,2015,28,44,15,2,0,47
5956,BIHAR,BHOJPUR,2015,11,37,54,0,2,275
5957,BIHAR,BUXAR,2015,14,45,26,17,0,50
5958,BIHAR,DARBHANGA,2015,27,77,33,10,0,247
5959,BIHAR,GAYA,2015,20,66,46,12,0,106
5960,BIHAR,GOPALGANJ,2015,37,71,42,39,0,127
5961,BIHAR,JAMALPUR RLY.,2015,1,0,0,2,0,0
5962,BIHAR,JAMUI,2015,15,21,17,7,0,56
5963,BIHAR,JEHANABAD,2015,8,9,43,11,0,42
5964,BIHAR,KATIHAR,2015,120,41,17,5,0,55
5965,BIHAR,KATIHAR RLY.,2015,1,0,0,2,0,0
5966,BIHAR,KHAGARIA,2015,8,28,23,37,0,7
5967,BIHAR,KISHANGANJ,2015,33,30,6,0,0,32
5968,BIHAR,LAKHISARAI,2015,15,16,13,25,5,25
5969,BIHAR,MADHEPURA,2015,11,28,19,4,0,11
5970,BIHAR,MADHUBANI,2015,19,78,31,20,0,71
5971,BIHAR,MOTIHARI,2015,31,117,49,6,0,41
5972,BIHAR,MUNGER,2015,12,48,12,0,0,54
5973,BIHAR,MUZAFFARPUR,2015,55,111,77,13,0,109
5974,BIHAR,MUZAFFARPUR RLY.,2015,3,1,1,5,0,0
5975,BIHAR,NALANDA,2015,33,67,74,88,0,33
5976,BIHAR,NAUGACHIA,2015,6,31,9,56,0,13
5977,BIHAR,NAWADAH,2015,14,34,21,6,1,60
5978,BIHAR,PATNA,2015,46,167,95,21,0,341
5979,BIHAR,PATNA RLY.,2015,0,7,3,17,0,0
5980,BIHAR,PURNEA,2015,49,25,20,35,3,76
5981,BIHAR,ROHTAS,2015,18,11,41,38,0,57
5982,BIHAR,SAHARSA,2015,28,9,11,36,0,15
5983,BIHAR,SAMASTIPUR,2015,26,27,68,21,0,64
5984,BIHAR,SARAN,2015,11,73,57,20,0,132
5985,BIHAR,SHEIKHPURA,2015,6,9,8,0,0,14
5986,BIHAR,SHEOHAR,2015,4,16,7,6,0,12
5987,BIHAR,SITAMARHI,2015,8,81,27,20,0,14
5988,BIHAR,SIWAN,2015,14,72,42,6,0,25
5989,BIHAR,SUPAUL,2015,26,29,12,21,0,30
5990,BIHAR,VAISHALI,2015,45,128,73,28,0,83
5991,BIHAR,TOTAL,2015,929,1986,1295,726,12,2532
5992,CHHATTISGARH,BALRAMPUR,2015,43,10,2,40,26,0
5993,CHHATTISGARH,BILASPUR,2015,59,32,30,175,17,131
5994,CHHATTISGARH,BIZAPUR,2015,10,0,0,1,0,3
5995,CHHATTISGARH,DANTEWARA,2015,14,5,0,14,0,5
5996,CHHATTISGARH,DHAMTARI,2015,24,7,1,64,3,15
5997,CHHATTISGARH,DURG,2015,109,17,8,223,20,124
5998,CHHATTISGARH,GRP RAIPUR,2015,0,1,0,1,0,1
5999,CHHATTISGARH,JAGDALPUR,2015,60,15,0,36,1,17
6000,CHHATTISGARH,JANJGIR,2015,25,11,12,97,10,96
6001,CHHATTISGARH,JASHPUR,2015,64,24,3,57,2,25
6002,CHHATTISGARH,KABIRDHAM,2015,20,0,1,55,6,29
6003,CHHATTISGARH,KANKER,2015,22,4,2,28,2,16
6004,CHHATTISGARH,KORBA,2015,35,4,9,82,8,52
6005,CHHATTISGARH,KORIYA,2015,70,8,4,83,11,58
6006,CHHATTISGARH,MAHASAMUND,2015,28,4,8,60,4,17
6007,CHHATTISGARH,NARAYANPUR,2015,1,0,1,4,0,0
6008,CHHATTISGARH,RAIGARH,2015,43,18,9,73,4,36
6009,CHHATTISGARH,RAIPUR,2015,145,35,26,260,32,120
6010,CHHATTISGARH,RAJNANDGAON,2015,47,12,8,78,5,59
6011,CHHATTISGARH,SARGUJA,2015,81,15,1,86,0,45
6012,CHHATTISGARH,SURAJPUR,2015,76,7,3,81,1,44
6013,CHHATTISGARH,TOTAL,2015,976,229,128,1598,152,893
6014,GOA,NORTH GOA,2015,31,10,1,17,5,12
6015,GOA,SOUTH GOA,2015,16,12,2,20,5,9
6016,GOA,TOTAL,2015,47,22,3,37,10,21
6017,GUJARAT,AHMEDABAD COMMR.,2015,63,132,5,74,18,1169
6018,GUJARAT,AHMEDABAD RURAL,2015,9,38,1,17,0,131
6019,GUJARAT,AHWA-DANG,2015,3,0,0,2,0,4
6020,GUJARAT,AMRELI,2015,8,50,1,21,4,131
6021,GUJARAT,ANAND,2015,13,35,0,29,3,231
6022,GUJARAT,BHARUCH,2015,18,25,0,22,3,113
6023,GUJARAT,BHAVNAGAR,2015,9,64,0,41,42,157
6024,GUJARAT,DAHOD,2015,10,40,0,22,0,50
6025,GUJARAT,GANDHINAGAR,2015,7,28,0,10,3,174
6026,GUJARAT,HIMATNAGAR,2015,15,35,0,23,0,208
6027,GUJARAT,JAMNAGAR,2015,17,20,1,18,3,241
6028,GUJARAT,JUNAGADH,2015,14,60,1,48,10,473
6029,GUJARAT,KHEDA NORTH,2015,15,31,0,27,0,102
6030,GUJARAT,KUTCH,2015,10,34,0,27,2,242
6031,GUJARAT,MEHSANA,2015,10,50,0,23,1,154
6032,GUJARAT,NARMADA,2015,6,3,0,6,0,10
6033,GUJARAT,NAVSARI,2015,4,1,0,0,1,31
6034,GUJARAT,PALANPUR,2015,26,87,0,55,1,217
6035,GUJARAT,PANCHMAHAL,2015,15,51,0,27,3,147
6036,GUJARAT,PATAN,2015,19,20,0,43,0,136
6037,GUJARAT,PORBANDAR,2015,3,17,0,2,2,53
6038,GUJARAT,RAJKOT COMMR.,2015,8,38,1,19,8,271
6039,GUJARAT,RAJKOT RURAL,2015,28,52,5,32,3,279
6040,GUJARAT,SURAT COMMR.,2015,28,74,9,34,2,351
6041,GUJARAT,SURAT RURAL,2015,10,12,0,4,0,21
6042,GUJARAT,SURENDRANAGAR,2015,18,54,0,39,3,120
6043,GUJARAT,TAPI,2015,7,4,0,0,0,7
6044,GUJARAT,VADODARA COMMR.,2015,6,28,0,17,0,178
6045,GUJARAT,VADODARA RURAL,2015,23,66,0,35,0,75
6046,GUJARAT,VALSAD,2015,10,12,0,5,0,27
6047,GUJARAT,W.RLY,2015,1,1,0,5,2,3
6048,GUJARAT,TOTAL,2015,433,1162,24,727,114,5506
6049,HARYANA,AMBALA,2015,28,16,14,18,17,155
6050,HARYANA,BHIWANI,2015,37,53,17,37,21,88
6051,HARYANA,FARIDABAD,2015,35,62,17,26,4,179
6052,HARYANA,FATEHABAD,2015,9,34,12,10,7,80
6053,HARYANA,GRP,2015,3,1,10,2,216,1
6054,HARYANA,GURGAON,2015,29,42,24,21,40,128
6055,HARYANA,HISSAR,2015,33,26,15,27,14,208
6056,HARYANA,JHAJJAR,2015,20,15,13,20,20,78
6057,HARYANA,JIND,2015,35,30,11,33,49,97
6058,HARYANA,KAITHAL,2015,24,16,13,20,0,187
6059,HARYANA,KARNAL,2015,48,40,17,32,21,225
6060,HARYANA,KURUKSHETRA,2015,43,47,5,20,29,101
6061,HARYANA,MAHENDRAGARH,2015,10,19,10,13,0,58
6062,HARYANA,MEWAT,2015,16,12,5,11,3,181
6063,HARYANA,PALWAL,2015,33,25,12,23,0,88
6064,HARYANA,PANCHKULA,2015,18,10,1,12,0,72
6065,HARYANA,PANIPAT,2015,45,31,19,26,44,117
6066,HARYANA,REWARI,2015,19,29,14,19,20,55
6067,HARYANA,ROHTAK,2015,36,30,18,30,38,113
6068,HARYANA,SIRSA,2015,24,28,6,10,0,97
6069,HARYANA,SONIPAT,2015,32,42,17,21,46,129
6070,HARYANA,YAMUNANAGAR,2015,26,51,11,20,16,180
6071,HARYANA,TOTAL,2015,603,659,281,451,605,2617
6072,HIMACHAL PRADESH,BADDIPOLICEDIST,2015,2,1,0,5,0,9
6073,HIMACHAL PRADESH,BILASPUR,2015,14,5,1,28,4,21
6074,HIMACHAL PRADESH,CHAMBA,2015,20,15,0,29,0,14
6075,HIMACHAL PRADESH,CID,2015,0,0,0,0,0,0
6076,HIMACHAL PRADESH,G.R.P.,2015,0,0,0,0,0,0
6077,HIMACHAL PRADESH,HAMIRPUR,2015,9,14,0,22,5,30
6078,HIMACHAL PRADESH,KANGRA,2015,23,22,0,49,5,49
6079,HIMACHAL PRADESH,KINNAUR,2015,6,1,0,3,0,2
6080,HIMACHAL PRADESH,KULLU,2015,24,10,0,23,1,16
6081,HIMACHAL PRADESH,LAHAUL-SPITI,2015,1,0,0,0,2,2
6082,HIMACHAL PRADESH,MANDI,2015,22,11,0,59,5,29
6083,HIMACHAL PRADESH,SHIMLA,2015,28,22,0,32,5,39
6084,HIMACHAL PRADESH,SIRMAUR,2015,15,9,0,34,2,28
6085,HIMACHAL PRADESH,SOLAN,2015,8,6,0,13,2,15
6086,HIMACHAL PRADESH,UNA,2015,11,6,0,21,6,30
6087,HIMACHAL PRADESH,TOTAL,2015,183,122,1,318,37,284
6088,JAMMU & KASHMIR,ANANTNAG,2015,8,81,0,84,38,4
6089,JAMMU & KASHMIR,AWANTIPORA,2015,5,11,0,17,0,0
6090,JAMMU & KASHMIR,BANDIPORA,2015,4,49,0,66,11,0
6091,JAMMU & KASHMIR,BARAMULLA,2015,14,80,0,127,25,0
6092,JAMMU & KASHMIR,BUDGAM,2015,10,71,0,105,34,1
6093,JAMMU & KASHMIR,CRIME JAMMU,2015,0,0,0,0,0,0
6094,JAMMU & KASHMIR,CRIME SRINAGAR,2015,0,0,0,0,0,0
6095,JAMMU & KASHMIR,DODA,2015,18,38,0,21,10,19
6096,JAMMU & KASHMIR,GANDERBAL,2015,7,25,0,45,2,3
6097,JAMMU & KASHMIR,HANDWARA,2015,5,16,0,46,5,0
6098,JAMMU & KASHMIR,JAMMU,2015,29,66,10,29,59,62
6099,JAMMU & KASHMIR,KARGIL,2015,1,1,0,1,0,0
6100,JAMMU & KASHMIR,KATHUA,2015,9,23,1,16,8,4
6101,JAMMU & KASHMIR,KISHTWAR,2015,3,23,0,3,5,5
6102,JAMMU & KASHMIR,KULGAM,2015,9,50,0,73,9,0
6103,JAMMU & KASHMIR,KUPWARA,2015,6,22,0,20,7,3
6104,JAMMU & KASHMIR,LEH,2015,2,1,0,3,0,0
6105,JAMMU & KASHMIR,POONCH,2015,12,19,0,29,1,17
6106,JAMMU & KASHMIR,PULWAMA,2015,5,25,0,18,7,0
6107,JAMMU & KASHMIR,RAILWAYS,2015,0,0,0,0,2,0
6108,JAMMU & KASHMIR,RAILWAYS KMR,2015,0,0,0,2,0,0
6109,JAMMU & KASHMIR,RAJOURI,2015,22,33,1,25,3,44
6110,JAMMU & KASHMIR,RAMBAN,2015,12,15,0,8,6,0
6111,JAMMU & KASHMIR,REASI,2015,9,13,0,10,7,0
6112,JAMMU & KASHMIR,SAMBA,2015,6,7,0,4,4,5
6113,JAMMU & KASHMIR,SHOPIAN,2015,5,41,0,48,5,0
6114,JAMMU & KASHMIR,SRINAGAR,2015,21,106,0,165,118,27
6115,JAMMU & KASHMIR,UDHAMPUR,2015,15,9,0,7,5,2
6116,JAMMU & KASHMIR,TOTAL,2015,237,825,12,972,371,196
6117,JHARKHAND,BOKARO,2015,18,33,16,2,0,77
6118,JHARKHAND,CHAIBASA,2015,34,13,6,23,0,37
6119,JHARKHAND,CHATRA,2015,16,20,11,0,0,7
6120,JHARKHAND,DEOGHAR,2015,45,15,18,4,22,36
6121,JHARKHAND,DHANBAD,2015,36,65,45,24,3,59
6122,JHARKHAND,DHANBAD RLY.,2015,0,0,0,3,0,1
6123,JHARKHAND,DUMKA,2015,61,21,5,2,0,56
6124,JHARKHAND,GARHWA,2015,27,31,12,11,0,35
6125,JHARKHAND,GIRIDIH,2015,28,0,45,37,51,3
6126,JHARKHAND,GODDA,2015,24,29,7,20,0,30
6127,JHARKHAND,GUMLA,2015,39,14,1,7,0,12
6128,JHARKHAND,HAZARIBAGH,2015,33,48,32,9,0,9
6129,JHARKHAND,JAMSHEDPUR,2015,46,40,8,33,4,78
6130,JHARKHAND,JAMSHEDPUR RLY.,2015,1,3,0,1,0,2
6131,JHARKHAND,JAMTARA,2015,21,0,10,14,0,14
6132,JHARKHAND,KHUNTI,2015,4,5,0,2,0,6
6133,JHARKHAND,KODERMA,2015,6,11,13,8,2,37
6134,JHARKHAND,LATEHAR,2015,13,15,6,4,0,2
6135,JHARKHAND,LOHARDAGGA,2015,20,5,1,5,0,14
6136,JHARKHAND,PAKUR,2015,46,6,3,12,0,33
6137,JHARKHAND,PALAMU,2015,37,40,18,18,0,34
6138,JHARKHAND,RAMGARH,2015,16,18,12,5,0,20
6139,JHARKHAND,RANCHI,2015,63,42,19,12,0,68
6140,JHARKHAND,SAHEBGANJ,2015,45,27,4,16,1,33
6141,JHARKHAND,SARAIKELA,2015,23,11,3,1,0,7
6142,JHARKHAND,SIMDEGA,2015,17,5,0,3,0,0
6143,JHARKHAND,TOTAL,2015,719,517,295,276,83,710
6144,KARNATAKA,BAGALKOT,2015,8,9,7,59,0,58
6145,KARNATAKA,BANGALORE COMMR.,2015,65,2,50,251,35,367
